transcript,Ensembl_transcript_ID,Ensembl_gene_ID,Ensembl_gene_symbol
PB2015.1918.1,ENST00000613419,ENSG00000196693,ZNF33B
PB2015.2340.1,ENST00000355624,ENSG00000107560,RAB11FIP2
PB2015.3375.5,ENST00000396209,ENSG00000008394,MGST1
PB2015.8137.1,ENST00000262809,ENSG00000105656,ELL
PB2015.8137.2,ENST00000262809,ENSG00000105656,ELL
PB2015.16782.1,ENST00000610020,ENSG00000122484,RPAP2
PB2015.5952.4,ENST00000198767,ENSG00000085721,RRN3
PB2015.5952.5,ENST00000198767,ENSG00000085721,RRN3
PB2015.15.5,ENST00000421241,ENSG00000131591,C1orf159
PB2015.5952.7,ENST00000198767,ENSG00000085721,RRN3
PB2015.1680.2,ENST00000630181,ENSG00000185420,SMYD3
PB2015.1680.3,ENST00000490107,ENSG00000185420,SMYD3
PB2015.5952.2,ENST00000319540,ENSG00000145284,SCD5
PB2015.1680.1,ENST00000490107,ENSG00000185420,SMYD3
PB2015.1602.16,ENST00000366731,ENSG00000162910,MRPL55
PB2015.1602.17,ENST00000366735,ENSG00000162910,MRPL55
PB2015.1602.14,ENST00000366735,ENSG00000162910,MRPL55
PB2015.1602.15,ENST00000366746,ENSG00000162910,MRPL55
PB2015.1602.12,ENST00000336520,ENSG00000162910,MRPL55
PB2015.1602.13,ENST00000366735,ENSG00000162910,MRPL55
PB2015.1602.10,ENST00000366731,ENSG00000162910,MRPL55
PB2015.1602.11,ENST00000348259,ENSG00000162910,MRPL55
PB2015.4691.2,ENST00000340855,ENSG00000010404,IDS
PB2015.4691.1,ENST00000356769,ENSG00000196531,NACA
PB2015.3375.4,ENST00000396210,ENSG00000008394,MGST1
PB2015.13140.1,ENST00000394464,ENSG00000113580,NR3C1
PB2015.1602.18,ENST00000366735,ENSG00000162910,MRPL55
PB2015.11583.1,ENST00000356232,ENSG00000081307,UBA5
PB2015.11583.2,ENST00000494238,ENSG00000081307,UBA5
PB2015.5424.1,ENST00000341423,ENSG00000189403,HMGB1
PB2015.4466.2,ENST00000396594,ENSG00000159921,GNE
PB2015.4466.1,ENST00000554048,ENSG00000258873,DUXA
PB2015.16087.6,ENST00000373823,ENSG00000148180,GSN
PB2015.9740.7,ENST00000409618,ENSG00000198925,ATG9A
PB2015.9740.6,ENST00000396761,ENSG00000198925,ATG9A
PB2015.9740.5,ENST00000446716,ENSG00000198925,ATG9A
PB2015.9740.4,ENST00000396761,ENSG00000198925,ATG9A
PB2015.9740.3,ENST00000396761,ENSG00000198925,ATG9A
PB2015.9740.2,ENST00000409618,ENSG00000198925,ATG9A
PB2015.9740.1,ENST00000409618,ENSG00000198925,ATG9A
PB2015.12038.2,ENST00000437775,ENSG00000106077,ABHD11
PB2015.12038.1,ENST00000334304,ENSG00000152990,ADGRA3
PB2015.6038.13,ENST00000338110,ENSG00000149925,ALDOA
PB2015.16401.6,ENST00000422285,ENSG00000131828,PDHA1
PB2015.16401.7,ENST00000422285,ENSG00000131828,PDHA1
PB2015.16401.4,ENST00000545074,ENSG00000131828,PDHA1
PB2015.16401.5,ENST00000545074,ENSG00000131828,PDHA1
PB2015.16401.2,ENST00000545074,ENSG00000131828,PDHA1
PB2015.16401.3,ENST00000422285,ENSG00000131828,PDHA1
PB2015.16401.1,ENST00000540249,ENSG00000131828,PDHA1
PB2015.6038.11,ENST00000564595,ENSG00000149925,ALDOA
PB2015.16401.8,ENST00000379806,ENSG00000131828,PDHA1
PB2015.3675.1,ENST00000261187,ENSG00000118596,SLC16A7
PB2015.11593.2,ENST00000249883,ENSG00000114019,AMOTL2
PB2015.11593.1,ENST00000249883,ENSG00000114019,AMOTL2
PB2015.5871.1,ENST00000341484,ENSG00000140694,PARN
PB2015.5871.2,ENST00000437198,ENSG00000140694,PARN
PB2015.12690.6,ENST00000251636,ENSG00000067248,DHX29
PB2015.12690.7,ENST00000251636,ENSG00000067248,DHX29
PB2015.12690.4,ENST00000251636,ENSG00000067248,DHX29
PB2015.12690.5,ENST00000251636,ENSG00000067248,DHX29
PB2015.12690.2,ENST00000251636,ENSG00000067248,DHX29
PB2015.12690.3,ENST00000251636,ENSG00000067248,DHX29
PB2015.12690.1,ENST00000501463,ENSG00000152669,CCNO
PB2015.1040.4,ENST00000368902,ENSG00000163156,SCNM1
PB2015.1040.5,ENST00000368902,ENSG00000163156,SCNM1
PB2015.1040.6,ENST00000368905,ENSG00000163156,SCNM1
PB2015.13745.1,ENST00000372389,ENSG00000171453,POLR1C
PB2015.9555.3,ENST00000392415,ENSG00000170035,UBE2E3
PB2015.9555.2,ENST00000410062,ENSG00000170035,UBE2E3
PB2015.9555.1,ENST00000392415,ENSG00000170035,UBE2E3
PB2015.1040.3,ENST00000368905,ENSG00000163156,SCNM1
PB2015.12785.1,ENST00000372977,ENSG00000137413,TAF8
PB2015.3555.18,ENST00000550600,ENSG00000111057,KRT18
PB2015.8987.1,ENST00000404929,ENSG00000170264,FAM161A
PB2015.8940.2,ENST00000540021,ENSG00000116062,MSH6
PB2015.8940.3,ENST00000540021,ENSG00000116062,MSH6
PB2015.8940.1,ENST00000234420,ENSG00000116062,MSH6
PB2015.12002.1,ENST00000448507,ENSG00000132405,TBC1D14
PB2015.12002.2,ENST00000448507,ENSG00000132405,TBC1D14
PB2015.12911.13,ENST00000338252,ENSG00000153113,CAST
PB2015.16415.1,ENST00000253039,ENSG00000130741,EIF2S3
PB2015.12911.10,ENST00000395813,ENSG00000153113,CAST
PB2015.16415.3,ENST00000253039,ENSG00000130741,EIF2S3
PB2015.16415.2,ENST00000253039,ENSG00000130741,EIF2S3
PB2015.12799.1,ENST00000340941,ENSG00000131844,MCCC2
PB2015.759.3,ENST00000370032,ENSG00000162639,HENMT1
PB2015.13955.1,ENST00000607388,ENSG00000197498,RPF2
PB2015.759.2,ENST00000402983,ENSG00000162639,HENMT1
PB2015.9838.1,ENST00000272930,ENSG00000184182,UBE2F
PB2015.9838.2,ENST00000272930,ENSG00000184182,UBE2F
PB2015.11791.2,ENST00000263967,ENSG00000121879,PIK3CA
PB2015.15541.1,ENST00000538517,ENSG00000132000,PODNL1
PB2015.6719.1,ENST00000528896,ENSG00000007202,KIAA0100
PB2015.6719.2,ENST00000528896,ENSG00000007202,KIAA0100
PB2015.13759.1,ENST00000371459,ENSG00000196284,SUPT3H
PB2015.11238.1,ENST00000321599,ENSG00000176095,IP6K1
PB2015.12059.5,ENST00000261439,ENSG00000065882,TBC1D1
PB2015.12059.4,ENST00000261439,ENSG00000065882,TBC1D1
PB2015.6847.1,ENST00000301215,ENSG00000167625,ZNF526
PB2015.12059.1,ENST00000402522,ENSG00000065882,TBC1D1
PB2015.12059.3,ENST00000261439,ENSG00000065882,TBC1D1
PB2015.12059.2,ENST00000261439,ENSG00000065882,TBC1D1
PB2015.5448.18,ENST00000335181,ENSG00000067225,PKM
PB2015.13696.4,ENST00000373365,ENSG00000124767,GLO1
PB2015.16481.2,ENST00000396779,ENSG00000126768,TIMM17B
PB2015.7597.1,ENST00000325971,ENSG00000101639,CEP192
PB2015.16481.1,ENST00000376582,ENSG00000126768,TIMM17B
PB2015.10323.26,ENST00000602795,ENSG00000101158,NELFCD
PB2015.10323.27,ENST00000602795,ENSG00000101158,NELFCD
PB2015.10323.24,ENST00000602795,ENSG00000101158,NELFCD
PB2015.7363.8,ENST00000357814,ENSG00000109065,NAT9
PB2015.10323.22,ENST00000602795,ENSG00000101158,NELFCD
PB2015.10323.23,ENST00000602795,ENSG00000101158,NELFCD
PB2015.10323.20,ENST00000602795,ENSG00000101158,NELFCD
PB2015.10323.21,ENST00000602795,ENSG00000101158,NELFCD
PB2015.10323.28,ENST00000602795,ENSG00000101158,NELFCD
PB2015.10323.29,ENST00000602795,ENSG00000101158,NELFCD
PB2015.9802.2,ENST00000409514,ENSG00000135930,EIF4E2
PB2015.9802.1,ENST00000409514,ENSG00000135930,EIF4E2
PB2015.3996.4,ENST00000267257,ENSG00000089159,PXN
PB2015.1450.1,ENST00000367202,ENSG00000143845,ETNK2
PB2015.3111.1,ENST00000527614,ENSG00000137713,PPP2R1B
PB2015.11355.1,ENST00000398559,ENSG00000144747,TMF1
PB2015.10653.3,ENST00000292733,ENSG00000099917,MED15
PB2015.10653.2,ENST00000292733,ENSG00000099917,MED15
PB2015.10653.1,ENST00000263205,ENSG00000099917,MED15
PB2015.9162.3,ENST00000317620,ENSG00000155066,PROM2
PB2015.10653.5,ENST00000433831,ENSG00000099917,MED15
PB2015.10653.4,ENST00000263205,ENSG00000099917,MED15
PB2015.2215.5,ENST00000016171,ENSG00000014919,COX15
PB2015.3996.5,ENST00000267257,ENSG00000089159,PXN
PB2015.12895.1,ENST00000395965,ENSG00000113391,FAM172A
PB2015.11993.2,ENST00000285599,ENSG00000013288,MAN2B2
PB2015.11993.1,ENST00000285599,ENSG00000013288,MAN2B2
PB2015.2215.4,ENST00000016171,ENSG00000014919,COX15
PB2015.13647.1,ENST00000192788,ENSG00000065060,UHRF1BP1
PB2015.16028.1,ENST00000374586,ENSG00000106771,TMEM245
PB2015.9366.1,ENST00000175756,ENSG00000072135,PTPN18
PB2015.16028.2,ENST00000374586,ENSG00000106771,TMEM245
PB2015.5896.1,ENST00000620285,ENSG00000234719,NPIPB2
PB2015.13309.3,ENST00000393432,ENSG00000169045,HNRNPH1
PB2015.7449.3,ENST00000312010,ENSG00000055483,USP36
PB2015.2986.2,ENST00000333090,ENSG00000182704,TSKU
PB2015.2986.3,ENST00000612930,ENSG00000182704,TSKU
PB2015.2986.1,ENST00000333090,ENSG00000182704,TSKU
PB2015.11492.1,ENST00000296215,ENSG00000163877,SNIP1
PB2015.2986.4,ENST00000527881,ENSG00000182704,TSKU
PB2015.9641.4,ENST00000409444,ENSG00000155755,TMEM237
PB2015.9641.3,ENST00000409444,ENSG00000155755,TMEM237
PB2015.1174.1,ENST00000368194,ENSG00000132694,ARHGEF11
PB2015.9641.1,ENST00000409444,ENSG00000155755,TMEM237
PB2015.9859.6,ENST00000391971,ENSG00000168385,SEPT2
PB2015.11983.1,ENST00000340083,ENSG00000175920,DOK7
PB2015.9859.4,ENST00000391971,ENSG00000168385,SEPT2
PB2015.11983.3,ENST00000515886,ENSG00000175920,DOK7
PB2015.11983.4,ENST00000507039,ENSG00000175920,DOK7
PB2015.9859.3,ENST00000441533,ENSG00000168385,SEPT2
PB2015.9859.1,ENST00000391973,ENSG00000168385,SEPT2
PB2015.14281.1,ENST00000410026,ENSG00000173559,NABP1
PB2015.9859.8,ENST00000391971,ENSG00000168385,SEPT2
PB2015.16306.1,ENST00000251527,ENSG00000117868,ESYT2
PB2015.12332.3,ENST00000399034,ENSG00000122545,SEPT7
PB2015.12332.2,ENST00000399034,ENSG00000122545,SEPT7
PB2015.12332.1,ENST00000399034,ENSG00000122545,SEPT7
PB2015.12332.6,ENST00000399034,ENSG00000122545,SEPT7
PB2015.12332.5,ENST00000399034,ENSG00000122545,SEPT7
PB2015.12332.4,ENST00000399034,ENSG00000122545,SEPT7
PB2015.6113.1,ENST00000317089,ENSG00000069345,DNAJA2
PB2015.6113.2,ENST00000317089,ENSG00000069345,DNAJA2
PB2015.6113.3,ENST00000317089,ENSG00000069345,DNAJA2
PB2015.996.2,ENST00000271628,ENSG00000143368,SF3B4
PB2015.14863.1,ENST00000371655,ENSG00000169213,RAB3B
PB2015.996.1,ENST00000271628,ENSG00000143368,SF3B4
PB2015.934.9,ENST00000369298,ENSG00000131788,PIAS3
PB2015.13310.1,ENST00000642092,ENSG00000172519,OR10H5
PB2015.10468.3,ENST00000381151,ENSG00000198743,SLC5A3
PB2015.10468.2,ENST00000399312,ENSG00000243927,MRPS6
PB2015.10468.1,ENST00000399312,ENSG00000243927,MRPS6
PB2015.4600.6,ENST00000552677,ENSG00000100916,BRMS1L
PB2015.14404.1,ENST00000242249,ENSG00000122679,RAMP3
PB2015.14922.1,ENST00000310447,ENSG00000106144,CASP2
PB2015.14922.2,ENST00000619992,ENSG00000106144,CASP2
PB2015.14922.3,ENST00000619992,ENSG00000106144,CASP2
PB2015.3220.5,ENST00000281441,ENSG00000151715,TMEM45B
PB2015.11447.1,ENST00000283290,ENSG00000144848,ATG3
PB2015.2955.4,ENST00000310653,ENSG00000175582,RAB6A
PB2015.2955.2,ENST00000310653,ENSG00000175582,RAB6A
PB2015.2955.3,ENST00000310653,ENSG00000175582,RAB6A
PB2015.2118.12,ENST00000298786,ENSG00000122376,FAM35A
PB2015.11098.1,ENST00000360311,ENSG00000197385,ZNF860
PB2015.8141.3,ENST00000599595,ENSG00000221983,UBA52
PB2015.9095.1,ENST00000483063,ENSG00000115350,POLE4
PB2015.2126.1,ENST00000361175,ENSG00000198682,PAPSS2
PB2015.8141.1,ENST00000442744,ENSG00000221983,UBA52
PB2015.13039.2,ENST00000638452,ENSG00000283782,AC116366.3
PB2015.240.1,ENST00000374338,ENSG00000157978,LDLRAP1
PB2015.977.4,ENST00000369227,ENSG00000271383,NBPF19
PB2015.11123.1,ENST00000283713,ENSG00000136059,VILL
PB2015.240.4,ENST00000374338,ENSG00000157978,LDLRAP1
PB2015.15928.6,ENST00000375643,ENSG00000196305,IARS
PB2015.1618.3,ENST00000366669,ENSG00000135775,COG2
PB2015.5051.3,ENST00000550614,ENSG00000140104,C14orf79
PB2015.14873.2,ENST00000253861,ENSG00000131558,EXOC4
PB2015.14873.1,ENST00000393161,ENSG00000131558,EXOC4
PB2015.8141.4,ENST00000599256,ENSG00000221983,UBA52
PB2015.5051.1,ENST00000547315,ENSG00000140104,C14orf79
PB2015.16181.1,ENST00000291900,ENSG00000160445,ZER1
PB2015.2668.2,ENST00000287169,ENSG00000156599,ZDHHC5
PB2015.10708.2,ENST00000378711,ENSG00000205086,C2orf91
PB2015.8341.1,ENST00000221801,ENSG00000105202,FBL
PB2015.15482.1,ENST00000442682,ENSG00000214128,TMEM213
PB2015.8341.3,ENST00000221801,ENSG00000105202,FBL
PB2015.8341.2,ENST00000221801,ENSG00000105202,FBL
PB2015.11413.1,ENST00000394095,ENSG00000138468,SENP7
PB2015.1418.1,ENST00000265840,ENSG00000110675,ELMOD1
PB2015.8023.1,ENST00000222219,ENSG00000105612,DNASE2
PB2015.9377.1,ENST00000566753,ENSG00000104164,BLOC1S6
PB2015.8233.4,ENST00000415930,ENSG00000105220,GPI
PB2015.8373.2,ENST00000221992,ENSG00000105388,CEACAM5
PB2015.8373.3,ENST00000221992,ENSG00000105388,CEACAM5
PB2015.8373.1,ENST00000221992,ENSG00000105388,CEACAM5
PB2015.14350.2,ENST00000399034,ENSG00000122545,SEPT7
PB2015.10708.3,ENST00000398215,ENSG00000244752,CRYBB2
PB2015.8373.4,ENST00000615021,ENSG00000105388,CEACAM5
PB2015.8373.5,ENST00000221992,ENSG00000105388,CEACAM5
PB2015.2085.1,ENST00000546957,ENSG00000135392,DNAJC14
PB2015.526.1,ENST00000234827,ENSG00000116205,TCEANC2
PB2015.14329.1,ENST00000526457,ENSG00000154237,LRRK1
PB2015.8428.5,ENST00000270257,ENSG00000142252,GEMIN7
PB2015.16202.3,ENST00000277458,ENSG00000148331,ASB6
PB2015.8428.7,ENST00000270257,ENSG00000142252,GEMIN7
PB2015.8428.6,ENST00000270257,ENSG00000142252,GEMIN7
PB2015.8428.1,ENST00000270257,ENSG00000142252,GEMIN7
PB2015.8428.3,ENST00000270257,ENSG00000142252,GEMIN7
PB2015.8428.2,ENST00000270257,ENSG00000142252,GEMIN7
PB2015.6072.1,ENST00000542965,ENSG00000156858,PRR14
PB2015.4130.12,ENST00000361479,ENSG00000196199,MPHOSPH8
PB2015.4130.11,ENST00000361479,ENSG00000196199,MPHOSPH8
PB2015.2296.10,ENST00000280154,ENSG00000150593,PDCD4
PB2015.4130.10,ENST00000361479,ENSG00000196199,MPHOSPH8
PB2015.9214.1,ENST00000393473,ENSG00000144182,LIPT1
PB2015.5777.3,ENST00000369682,ENSG00000130827,PLXNA3
PB2015.9214.2,ENST00000393471,ENSG00000144182,LIPT1
PB2015.9002.1,ENST00000313349,ENSG00000179833,SERTAD2
PB2015.4130.15,ENST00000327381,ENSG00000206579,XKR4
PB2015.16709.1,ENST00000610020,ENSG00000122484,RPAP2
PB2015.2287.7,ENST00000373826,ENSG00000188060,RAB42
PB2015.998.1,ENST00000581312,ENSG00000264522,OTUD7B
PB2015.6233.4,ENST00000331825,ENSG00000087086,FTL
PB2015.6233.1,ENST00000261769,ENSG00000039068,CDH1
PB2015.6233.3,ENST00000261769,ENSG00000039068,CDH1
PB2015.6233.2,ENST00000261769,ENSG00000039068,CDH1
PB2015.13784.2,ENST00000229416,ENSG00000001084,GCLC
PB2015.13784.1,ENST00000229416,ENSG00000001084,GCLC
PB2015.10035.1,ENST00000398022,ENSG00000101337,TM9SF4
PB2015.4028.5,ENST00000449592,ENSG00000188735,TMEM120B
PB2015.4028.4,ENST00000342607,ENSG00000188735,TMEM120B
PB2015.10052.3,ENST00000488489,ENSG00000125967,NECAB3
PB2015.4028.1,ENST00000449592,ENSG00000188735,TMEM120B
PB2015.4028.3,ENST00000540377,ENSG00000188735,TMEM120B
PB2015.4028.2,ENST00000342607,ENSG00000188735,TMEM120B
PB2015.5126.1,ENST00000263791,ENSG00000128829,EIF2AK4
PB2015.10846.9,ENST00000401609,ENSG00000100316,RPL3
PB2015.5126.2,ENST00000263791,ENSG00000128829,EIF2AK4
PB2015.5126.4,ENST00000263791,ENSG00000128829,EIF2AK4
PB2015.15148.3,ENST00000558662,ENSG00000147421,HMBOX1
PB2015.10846.3,ENST00000401609,ENSG00000100316,RPL3
PB2015.10846.2,ENST00000216146,ENSG00000100316,RPL3
PB2015.10846.1,ENST00000216146,ENSG00000100316,RPL3
PB2015.10846.7,ENST00000216146,ENSG00000100316,RPL3
PB2015.10846.6,ENST00000401609,ENSG00000100316,RPL3
PB2015.10846.5,ENST00000401609,ENSG00000100316,RPL3
PB2015.10846.4,ENST00000216146,ENSG00000100316,RPL3
PB2015.1565.2,ENST00000366878,ENSG00000143502,SUSD4
PB2015.1565.3,ENST00000343846,ENSG00000143502,SUSD4
PB2015.1565.1,ENST00000366878,ENSG00000143502,SUSD4
PB2015.1565.6,ENST00000344029,ENSG00000143502,SUSD4
PB2015.1565.4,ENST00000344029,ENSG00000143502,SUSD4
PB2015.1565.5,ENST00000344029,ENSG00000143502,SUSD4
PB2015.6611.1,ENST00000360416,ENSG00000133026,MYH10
PB2015.12472.1,ENST00000358572,ENSG00000198498,TMA16
PB2015.6611.3,ENST00000269243,ENSG00000133026,MYH10
PB2015.6611.2,ENST00000269243,ENSG00000133026,MYH10
PB2015.6611.5,ENST00000379980,ENSG00000133026,MYH10
PB2015.6611.4,ENST00000269243,ENSG00000133026,MYH10
PB2015.6611.7,ENST00000269243,ENSG00000133026,MYH10
PB2015.6611.6,ENST00000269243,ENSG00000133026,MYH10
PB2015.15148.2,ENST00000524238,ENSG00000147421,HMBOX1
PB2015.4978.2,ENST00000380243,ENSG00000205476,CCDC85C
PB2015.4978.1,ENST00000389879,ENSG00000090061,CCNK
PB2015.8505.4,ENST00000405315,ENSG00000104805,NUCB1
PB2015.10783.1,ENST00000397394,ENSG00000133424,LARGE1
PB2015.11572.1,ENST00000356763,ENSG00000196455,PIK3R4
PB2015.11572.2,ENST00000356763,ENSG00000196455,PIK3R4
PB2015.10783.2,ENST00000354992,ENSG00000133424,LARGE1
PB2015.4764.2,ENST00000552941,ENSG00000125954,CHURC1-FNTB
PB2015.1579.1,ENST00000366844,ENSG00000154380,ENAH
PB2015.1579.2,ENST00000366844,ENSG00000154380,ENAH
PB2015.8467.1,ENST00000305513,ENSG00000186532,SMYD4
PB2015.9747.4,ENST00000273075,ENSG00000123992,DNPEP
PB2015.15649.1,ENST00000373191,ENSG00000126070,AGO3
PB2015.7587.3,ENST00000588072,ENSG00000154889,MPPE1
PB2015.9353.3,ENST00000259253,ENSG00000136731,UGGT1
PB2015.7518.3,ENST00000329197,ENSG00000181396,OGFOD3
PB2015.9353.1,ENST00000259253,ENSG00000136731,UGGT1
PB2015.7731.1,ENST00000262719,ENSG00000081913,PHLPP1
PB2015.528.1,ENST00000421415,ENSG00000215883,CYB5RL
PB2015.8539.8,ENST00000422090,ENSG00000213024,NUP62
PB2015.556.2,ENST00000371108,ENSG00000088035,ALG6
PB2015.8539.9,ENST00000422090,ENSG00000213024,NUP62
PB2015.556.3,ENST00000371108,ENSG00000088035,ALG6
PB2015.3880.8,ENST00000228284,ENSG00000075856,SART3
PB2015.3880.2,ENST00000228284,ENSG00000075856,SART3
PB2015.4986.1,ENST00000563793,ENSG00000169371,SNUPN
PB2015.7703.1,ENST00000398417,ENSG00000141646,SMAD4
PB2015.3880.6,ENST00000546815,ENSG00000075856,SART3
PB2015.3880.7,ENST00000546815,ENSG00000075856,SART3
PB2015.3880.4,ENST00000228284,ENSG00000075856,SART3
PB2015.3880.5,ENST00000228284,ENSG00000075856,SART3
PB2015.9747.6,ENST00000273075,ENSG00000123992,DNPEP
PB2015.8069.1,ENST00000371835,ENSG00000141867,BRD4
PB2015.5012.17,ENST00000216281,ENSG00000080824,HSP90AA1
PB2015.2740.6,ENST00000278856,ENSG00000133316,WDR74
PB2015.2740.7,ENST00000278856,ENSG00000133316,WDR74
PB2015.2740.4,ENST00000278856,ENSG00000133316,WDR74
PB2015.2740.5,ENST00000311713,ENSG00000133316,WDR74
PB2015.2740.2,ENST00000278856,ENSG00000133316,WDR74
PB2015.6043.3,ENST00000263025,ENSG00000102882,MAPK3
PB2015.6043.1,ENST00000263025,ENSG00000102882,MAPK3
PB2015.4410.1,ENST00000376387,ENSG00000125304,TM9SF2
PB2015.4410.2,ENST00000376387,ENSG00000125304,TM9SF2
PB2015.4410.3,ENST00000376387,ENSG00000125304,TM9SF2
PB2015.4410.4,ENST00000376387,ENSG00000125304,TM9SF2
PB2015.3283.1,ENST00000315579,ENSG00000010292,NCAPD2
PB2015.4410.6,ENST00000376387,ENSG00000125304,TM9SF2
PB2015.5951.2,ENST00000367975,ENSG00000143252,SDHC
PB2015.5951.1,ENST00000546151,ENSG00000162144,CYB561A3
PB2015.9747.7,ENST00000273075,ENSG00000123992,DNPEP
PB2015.14883.1,ENST00000620897,ENSG00000122783,C7orf49
PB2015.8700.8,ENST00000398659,ENSG00000032389,EIPR1
PB2015.8700.9,ENST00000382125,ENSG00000032389,EIPR1
PB2015.15336.3,ENST00000297438,ENSG00000164823,OSGIN2
PB2015.8700.4,ENST00000398659,ENSG00000032389,EIPR1
PB2015.8700.5,ENST00000398659,ENSG00000032389,EIPR1
PB2015.8700.6,ENST00000382125,ENSG00000032389,EIPR1
PB2015.8700.7,ENST00000382125,ENSG00000032389,EIPR1
PB2015.8700.1,ENST00000382125,ENSG00000032389,EIPR1
PB2015.8700.2,ENST00000382125,ENSG00000032389,EIPR1
PB2015.14883.7,ENST00000620897,ENSG00000122783,C7orf49
PB2015.15846.4,ENST00000453658,ENSG00000119139,TJP2
PB2015.3308.1,ENST00000266546,ENSG00000139182,CLSTN3
PB2015.9149.1,ENST00000303236,ENSG00000172071,EIF2AK3
PB2015.9149.2,ENST00000419748,ENSG00000172071,EIF2AK3
PB2015.8414.1,ENST00000589799,ENSG00000159917,ZNF235
PB2015.3676.9,ENST00000353364,ENSG00000135655,USP15
PB2015.3676.8,ENST00000280377,ENSG00000135655,USP15
PB2015.3676.7,ENST00000353364,ENSG00000135655,USP15
PB2015.3676.6,ENST00000353364,ENSG00000135655,USP15
PB2015.3676.5,ENST00000353364,ENSG00000135655,USP15
PB2015.3676.4,ENST00000280377,ENSG00000135655,USP15
PB2015.3676.3,ENST00000353364,ENSG00000135655,USP15
PB2015.3676.2,ENST00000353364,ENSG00000135655,USP15
PB2015.3676.1,ENST00000293308,ENSG00000170421,KRT8
PB2015.2896.1,ENST00000309033,ENSG00000173960,UBXN2A
PB2015.10245.1,ENST00000289431,ENSG00000158480,SPATA2
PB2015.2443.2,ENST00000318110,ENSG00000181896,ZNF101
PB2015.3755.1,ENST00000393262,ENSG00000179941,BBS10
PB2015.2443.1,ENST00000318110,ENSG00000181896,ZNF101
PB2015.14819.3,ENST00000359943,ENSG00000196937,FAM3C
PB2015.14819.2,ENST00000359943,ENSG00000196937,FAM3C
PB2015.16776.19,ENST00000320676,ENSG00000147274,RBMX
PB2015.16776.18,ENST00000464781,ENSG00000147274,RBMX
PB2015.14819.5,ENST00000359943,ENSG00000196937,FAM3C
PB2015.11750.1,ENST00000458537,ENSG00000136603,SKIL
PB2015.16776.13,ENST00000321792,ENSG00000213516,RBMXL1
PB2015.16776.12,ENST00000431446,ENSG00000147274,RBMX
PB2015.16776.11,ENST00000321792,ENSG00000213516,RBMXL1
PB2015.16776.10,ENST00000321792,ENSG00000213516,RBMXL1
PB2015.16776.17,ENST00000320676,ENSG00000147274,RBMX
PB2015.16776.16,ENST00000320676,ENSG00000147274,RBMX
PB2015.16776.15,ENST00000321792,ENSG00000213516,RBMXL1
PB2015.16776.14,ENST00000431446,ENSG00000147274,RBMX
PB2015.11645.1,ENST00000342435,ENSG00000188313,PLSCR1
PB2015.11645.3,ENST00000342435,ENSG00000188313,PLSCR1
PB2015.11645.2,ENST00000342435,ENSG00000188313,PLSCR1
PB2015.11645.5,ENST00000342435,ENSG00000188313,PLSCR1
PB2015.11645.4,ENST00000342435,ENSG00000188313,PLSCR1
PB2015.11645.7,ENST00000489775,ENSG00000188313,PLSCR1
PB2015.11645.6,ENST00000448787,ENSG00000188313,PLSCR1
PB2015.1043.3,ENST00000349792,ENSG00000143398,PIP5K1A
PB2015.1043.2,ENST00000349792,ENSG00000143398,PIP5K1A
PB2015.1043.1,ENST00000349792,ENSG00000143398,PIP5K1A
PB2015.7676.2,ENST00000398752,ENSG00000152234,ATP5A1
PB2015.4115.1,ENST00000360187,ENSG00000196458,ZNF605
PB2015.4976.1,ENST00000331768,ENSG00000183576,SETD3
PB2015.4976.2,ENST00000331768,ENSG00000183576,SETD3
PB2015.8515.4,ENST00000252826,ENSG00000130529,TRPM4
PB2015.8515.5,ENST00000252826,ENSG00000130529,TRPM4
PB2015.3332.2,ENST00000544850,ENSG00000111196,MAGOHB
PB2015.3332.3,ENST00000544850,ENSG00000111196,MAGOHB
PB2015.8515.2,ENST00000252826,ENSG00000130529,TRPM4
PB2015.8515.3,ENST00000252826,ENSG00000130529,TRPM4
PB2015.11659.2,ENST00000305366,ENSG00000169908,TM4SF1
PB2015.11659.1,ENST00000305366,ENSG00000169908,TM4SF1
PB2015.16521.1,ENST00000368564,ENSG00000196911,KPNA5
PB2015.1826.1,ENST00000377242,ENSG00000120594,PLXDC2
PB2015.3480.6,ENST00000005386,ENSG00000005175,RPAP3
PB2015.3480.7,ENST00000005386,ENSG00000005175,RPAP3
PB2015.3480.4,ENST00000005386,ENSG00000005175,RPAP3
PB2015.3480.5,ENST00000005386,ENSG00000005175,RPAP3
PB2015.3480.2,ENST00000005386,ENSG00000005175,RPAP3
PB2015.13527.1,ENST00000244360,ENSG00000204618,RNF39
PB2015.3480.1,ENST00000005386,ENSG00000005175,RPAP3
PB2015.14282.1,ENST00000222584,ENSG00000105866,SP4
PB2015.6177.1,ENST00000610020,ENSG00000122484,RPAP2
PB2015.5088.1,ENST00000585168,ENSG00000154240,CEP112
PB2015.3480.8,ENST00000005386,ENSG00000005175,RPAP3
PB2015.3480.9,ENST00000005386,ENSG00000005175,RPAP3
PB2015.7880.6,ENST00000252542,ENSG00000130254,SAFB2
PB2015.7880.7,ENST00000252542,ENSG00000130254,SAFB2
PB2015.7880.4,ENST00000252542,ENSG00000130254,SAFB2
PB2015.7880.5,ENST00000252542,ENSG00000130254,SAFB2
PB2015.7880.2,ENST00000252542,ENSG00000130254,SAFB2
