transcript,Free_Energy
PB2015.13670.1_14,-18.3
PB2015.13670.1_17,-25.0
PB2015.13670.1_16,-26.7
PB2015.13670.1_11,-5.4
PB2015.13670.1_10,-7.8
PB2015.13670.1_13,-15.5
PB2015.13670.1_12,-14.5
PB2015.2527.1_26,-9.0
PB2015.2527.1_27,-17.8
PB2015.2527.1_24,-10.8
PB2015.2527.1_25,-10.5
PB2015.2527.1_22,-24.6
PB2015.2527.1_23,-17.6
PB2015.2527.1_20,-16.0
PB2015.2527.1_21,-19.6
PB2015.15513.4_36,-11.9
PB2015.2527.1_28,-18.2
PB2015.2527.1_29,-16.0
PB2015.15534.2_71,-12.3
PB2015.15534.2_70,-12.0
PB2015.15534.2_73,-26.6
PB2015.15534.2_72,-12.2
PB2015.15534.2_75,-33.9
PB2015.15534.2_74,-30.6
PB2015.15534.2_77,-30.9
PB2015.15534.2_76,-35.3
PB2015.2444.1_22,-32.3
PB2015.2444.1_23,-24.2
PB2015.2444.1_20,-19.9
PB2015.2444.1_21,-25.8
PB2015.2444.1_26,-11.6
PB2015.2444.1_27,-7.9
PB2015.2444.1_24,-23.3
PB2015.2444.1_25,-14.7
PB2015.6487.2_2,-20.6
PB2015.14853.1_2,-42.0
PB2015.4792.7_0,-28.1
PB2015.12245.3_8,-10.8
PB2015.12245.3_9,-8.9
PB2015.7682.1_0,-33.6
PB2015.12245.3_5,-25.7
PB2015.7682.1_2,-21.9
PB2015.7682.1_3,-23.8
PB2015.12245.3_0,-41.4
PB2015.12245.3_1,-29.7
PB2015.12245.3_2,-20.4
PB2015.12245.3_3,-31.5
PB2015.14500.1_1,-14.4
PB2015.4839.1_24,-11.0
PB2015.4839.1_25,-9.4
PB2015.4839.1_26,-18.2
PB2015.4839.1_27,-17.1
PB2015.4839.1_20,-22.8
PB2015.4839.1_21,-23.1
PB2015.4839.1_22,-20.4
PB2015.4839.1_23,-14.7
PB2015.2525.1_2,-15.7
PB2015.4839.1_28,-19.0
PB2015.4839.1_29,-14.6
PB2015.1972.1_69,-12.6
PB2015.15561.2_49,-6.9
PB2015.7362.2_11,-17.7
PB2015.15561.2_42,-12.2
PB2015.15561.2_43,-16.7
PB2015.15561.2_40,-15.0
PB2015.1972.1_60,-17.6
PB2015.15561.2_46,-17.4
PB2015.15561.2_47,-7.6
PB2015.1972.1_65,-14.6
PB2015.1972.1_64,-13.3
PB2015.4698.10_9,-17.8
PB2015.7473.1_6,-19.3
PB2015.16314.1_6,-19.8
PB2015.862.4_3,-17.5
PB2015.7473.1_7,-15.3
PB2015.11870.1_24,-6.1
PB2015.7175.1_23,-18.0
PB2015.16099.3_22,-10.8
PB2015.11870.1_25,-10.9
PB2015.16099.3_23,-13.9
PB2015.3631.1_4,-9.9
PB2015.16498.2_115,-15.1
PB2015.16498.2_114,-22.1
PB2015.16498.2_117,-9.9
PB2015.16498.2_116,-18.4
PB2015.5341.5_0,-21.5
PB2015.5341.5_1,-13.7
PB2015.16498.2_113,-25.5
PB2015.16498.2_112,-20.7
PB2015.4698.10_3,-20.2
PB2015.16498.2_119,-13.7
PB2015.16498.2_118,-18.0
PB2015.11870.1_21,-13.6
PB2015.7362.2_17,-14.1
PB2015.3631.1_0,-29.8
PB2015.4377.2_26,-27.5
PB2015.4377.2_27,-34.1
PB2015.4377.2_24,-22.9
PB2015.3631.1_1,-22.2
PB2015.4377.2_22,-24.9
PB2015.4377.2_23,-26.6
PB2015.4377.2_20,-31.3
PB2015.4377.2_21,-26.3
PB2015.11383.1_7,-4.5
PB2015.12841.1_0,-36.0
PB2015.12841.1_1,-38.4
PB2015.12841.1_2,-28.7
PB2015.12841.1_3,-23.5
PB2015.12841.1_4,-27.5
PB2015.2712.1_1,-25.2
PB2015.2712.1_0,-24.2
PB2015.2712.1_3,-30.7
PB2015.2712.1_2,-28.4
PB2015.2712.1_5,-26.7
PB2015.2712.1_4,-27.4
PB2015.2712.1_7,-22.6
PB2015.2712.1_6,-29.2
PB2015.2712.1_8,-24.3
PB2015.9147.1_11,-38.0
PB2015.6229.4_7,-30.9
PB2015.6229.4_6,-19.7
PB2015.6229.4_5,-16.6
PB2015.6229.4_4,-11.4
PB2015.6229.4_3,-17.5
PB2015.6229.4_2,-22.3
PB2015.6229.4_1,-15.8
PB2015.6229.4_0,-12.2
PB2015.6695.2_30,-22.6
PB2015.6695.2_31,-19.6
PB2015.6695.2_32,-17.7
PB2015.6695.2_33,-25.4
PB2015.6695.2_34,-24.3
PB2015.6695.2_35,-22.1
PB2015.6695.2_36,-21.2
PB2015.6695.2_37,-11.4
PB2015.13831.1_8,-28.2
PB2015.13831.1_2,-30.3
PB2015.13831.1_3,-28.2
PB2015.13831.1_0,-39.6
PB2015.13831.1_1,-38.8
PB2015.13831.1_6,-19.8
PB2015.13831.1_7,-20.0
PB2015.13831.1_4,-27.0
PB2015.13831.1_5,-22.5
PB2015.8832.11_49,-8.7
PB2015.8832.11_48,-10.0
PB2015.14443.1_45,-15.7
PB2015.8832.11_44,-25.6
PB2015.14443.1_47,-12.3
PB2015.8832.11_46,-15.8
PB2015.8832.11_41,-25.2
PB2015.8832.11_40,-17.0
PB2015.8832.11_43,-24.8
PB2015.8832.11_42,-20.8
PB2015.15573.2_21,-24.8
PB2015.10055.1_1,-31.0
PB2015.10055.1_0,-42.5
PB2015.10055.1_3,-18.2
PB2015.10055.1_2,-14.6
PB2015.10073.5_18,-16.3
PB2015.3457.1_8,-29.8
PB2015.3457.1_9,-30.5
PB2015.3457.1_0,-19.8
PB2015.3457.1_1,-22.3
PB2015.3457.1_2,-30.1
PB2015.3457.1_3,-28.5
PB2015.3457.1_4,-24.1
PB2015.3457.1_5,-27.9
PB2015.3457.1_6,-26.9
PB2015.3457.1_7,-22.5
PB2015.803.3_164,-18.4
PB2015.803.3_165,-16.6
PB2015.803.3_166,-13.4
PB2015.803.3_167,-9.3
PB2015.803.3_160,0
PB2015.803.3_161,-3.4
PB2015.803.3_162,-3.4
PB2015.803.3_163,-8.2
PB2015.9908.2_29,-27.1
PB2015.11383.1_8,0
PB2015.803.3_168,-4.8
PB2015.803.3_169,-7.1
PB2015.10120.1_30,-23.6
PB2015.10162.1_3,-25.6
PB2015.10162.1_0,-18.0
PB2015.10162.1_1,-19.4
PB2015.10162.1_6,-20.2
PB2015.8360.1_24,-27.3
PB2015.7561.7_30,-10.0
PB2015.7561.7_31,-24.9
PB2015.10173.1_8,-13.9
PB2015.13622.1_16,-7.9
PB2015.13622.1_17,-15.3
PB2015.13622.1_14,-20.6
PB2015.13622.1_15,-15.5
PB2015.4421.1_18,-17.1
PB2015.13622.1_13,-18.3
PB2015.13622.1_10,-21.1
PB2015.13622.1_11,-20.7
PB2015.4421.1_14,-26.9
PB2015.4421.1_15,-21.5
PB2015.4421.1_16,-24.4
PB2015.13099.2_13,-25.0
PB2015.4421.1_10,-9.4
PB2015.4421.1_11,-17.4
PB2015.13622.1_18,-21.1
PB2015.4421.1_13,-10.9
PB2015.10086.3_80,-14.8
PB2015.10086.3_81,-9.1
PB2015.10086.3_82,-10.7
PB2015.10086.3_83,-10.4
PB2015.10086.3_84,-11.0
PB2015.10086.3_85,-14.9
PB2015.10086.3_86,-13.8
PB2015.10086.3_87,-13.8
PB2015.10086.3_88,-13.2
PB2015.10086.3_89,-10.2
PB2015.14672.3_187,-26.1
PB2015.14672.3_186,-25.6
PB2015.14672.3_185,-26.0
PB2015.10134.1_8,-17.5
PB2015.14672.3_183,-17.7
PB2015.14672.3_182,-13.7
PB2015.14672.3_181,-12.9
PB2015.14672.3_180,-16.1
PB2015.10134.1_3,-21.4
PB2015.10134.1_2,-22.6
PB2015.10134.1_1,-25.7
PB2015.10134.1_0,-26.2
PB2015.10134.1_7,-17.8
PB2015.10134.1_6,-21.0
PB2015.10134.1_5,-20.8
PB2015.10134.1_4,-24.0
PB2015.2281.4_60,-11.6
PB2015.2281.4_61,-10.3
PB2015.2281.4_62,-10.4
PB2015.2281.4_63,-10.9
PB2015.2281.4_64,-14.6
PB2015.2281.4_65,-12.7
PB2015.2281.4_66,-13.0
PB2015.2281.4_67,-23.0
PB2015.2281.4_68,-19.0
PB2015.2281.4_69,-20.3
PB2015.14499.6_30,-22.9
PB2015.1603.11_1,-32.5
PB2015.2206.3_10,-16.5
PB2015.1603.11_0,-26.7
PB2015.10643.1_2,-35.4
PB2015.10643.1_0,-29.8
PB2015.10643.1_1,-26.9
PB2015.5853.1_11,-15.7
PB2015.14886.1_1,-25.6
PB2015.14886.1_0,-21.4
PB2015.14886.1_3,-22.3
PB2015.14886.1_2,-20.7
PB2015.14886.1_5,-13.9
PB2015.14886.1_4,-19.0
PB2015.14886.1_7,-21.0
PB2015.14886.1_6,-12.3
PB2015.14886.1_9,-12.0
PB2015.5811.1_5,-20.2
PB2015.5811.1_6,-23.0
PB2015.5811.1_7,-15.4
PB2015.5811.1_0,-36.9
PB2015.5811.1_1,-37.5
PB2015.5811.1_2,-29.7
PB2015.5811.1_3,-27.0
PB2015.7487.1_26,-15.9
PB2015.7487.1_27,-24.3
PB2015.14500.1_67,-9.3
PB2015.14500.1_66,-13.8
PB2015.3972.1_6,-18.6
PB2015.3972.1_7,-19.8
PB2015.2713.1_18,-10.3
PB2015.7487.1_21,-14.4
PB2015.2713.1_16,-15.6
PB2015.2713.1_17,-14.4
PB2015.2713.1_14,-25.7
PB2015.2713.1_15,-17.8
PB2015.14500.1_69,-22.2
PB2015.2713.1_13,-25.8
PB2015.7487.1_28,-21.1
PB2015.2713.1_11,-23.5
PB2015.6367.2_2,-22.3
PB2015.6367.2_3,-28.5
PB2015.6367.2_0,-20.5
PB2015.6367.2_1,-23.0
PB2015.2206.3_12,-19.4
PB2015.6367.2_7,-33.1
PB2015.6367.2_4,-35.6
PB2015.6367.2_5,-30.0
PB2015.13229.1_3,-7.6
PB2015.13229.1_2,-12.4
PB2015.6367.2_8,-25.2
PB2015.13229.1_0,-21.5
PB2015.13229.1_5,-7.0
PB2015.13229.1_4,-7.6
PB2015.2537.8_1,-34.7
PB2015.2537.8_0,-25.0
PB2015.2537.8_3,-37.9
PB2015.2537.8_2,-30.6
PB2015.2537.8_5,-23.3
PB2015.2537.8_4,-23.1
PB2015.2537.8_7,-18.5
PB2015.2537.8_6,-18.4
PB2015.2537.8_9,-18.9
PB2015.2537.8_8,-23.1
PB2015.13680.1_8,-26.4
PB2015.13680.1_9,-28.6
PB2015.13680.1_0,-18.3
PB2015.13680.1_1,-13.3
PB2015.13680.1_2,-11.7
PB2015.13680.1_3,-10.6
PB2015.13680.1_4,-5.6
PB2015.13680.1_5,-8.4
PB2015.13680.1_6,-17.2
PB2015.13680.1_7,-18.0
PB2015.6893.3_15,-20.0
PB2015.13139.1_12,-11.0
PB2015.9833.1_27,-34.3
PB2015.6893.3_17,-24.5
PB2015.3804.1_2,-22.1
PB2015.11964.5_13,-20.2
PB2015.11610.5_15,-12.1
PB2015.11964.5_11,-26.5
PB2015.11964.5_10,-31.8
PB2015.11964.5_17,-26.1
PB2015.11964.5_16,-18.5
PB2015.11964.5_15,-20.7
PB2015.11610.5_14,-8.5
PB2015.11964.5_19,-23.3
PB2015.11964.5_18,-23.4
PB2015.11425.7_19,-9.8
PB2015.11425.7_18,-4.0
PB2015.11425.7_15,-6.6
PB2015.11425.7_14,-6.2
PB2015.11425.7_17,-6.9
PB2015.11425.7_16,-6.6
PB2015.11425.7_11,-2.5
PB2015.11425.7_10,-9.7
PB2015.11425.7_13,-6.2
PB2015.11425.7_12,-6.6
PB2015.11021.1_15,-26.6
PB2015.11021.1_14,-26.9
PB2015.5108.5_37,-12.6
PB2015.6991.2_7,-28.7
PB2015.6991.2_6,-26.1
PB2015.6991.2_5,-29.0
PB2015.6991.2_4,-20.9
PB2015.6991.2_3,-17.2
PB2015.6991.2_2,-32.7
PB2015.6991.2_1,-20.5
PB2015.6991.2_0,-20.7
PB2015.2206.3_16,-26.8
PB2015.6991.2_8,-21.1
PB2015.15154.2_5,-24.6
PB2015.15154.2_4,-26.9
PB2015.15154.2_7,-34.2
PB2015.15154.2_6,-29.1
PB2015.15154.2_1,-28.9
PB2015.15154.2_0,-23.9
PB2015.15154.2_3,-27.9
PB2015.15154.2_2,-31.1
PB2015.15154.2_9,-26.0
PB2015.15154.2_8,-33.4
PB2015.2604.1_0,-24.9
PB2015.2206.3_19,-26.8
PB2015.3158.2_5,-10.4
PB2015.3158.2_4,-21.0
PB2015.3158.2_7,-13.3
PB2015.3158.2_6,-6.8
PB2015.3158.2_1,-22.2
PB2015.3158.2_0,-26.3
PB2015.3158.2_3,-23.2
PB2015.3158.2_2,-23.0
PB2015.3158.2_9,-18.0
PB2015.3158.2_8,-11.1
PB2015.804.7_32,-9.1
PB2015.5027.1_34,-21.5
PB2015.5027.1_37,-31.9
PB2015.804.7_31,-12.1
PB2015.5027.1_31,-36.2
PB2015.5027.1_30,-42.4
PB2015.5027.1_33,-21.5
PB2015.5027.1_32,-37.8
PB2015.5027.1_39,-35.5
PB2015.5027.1_38,-35.2
PB2015.2604.1_2,-14.2
PB2015.13008.1_30,-17.4
PB2015.14778.5_19,-23.0
PB2015.15192.5_35,-15.2
PB2015.5258.1_7,-33.6
PB2015.5258.1_6,-26.4
PB2015.5258.1_5,-26.1
PB2015.5258.1_4,-26.3
PB2015.5258.1_3,-29.5
PB2015.5258.1_2,-21.2
PB2015.5258.1_1,-23.1
PB2015.5258.1_0,-24.0
PB2015.2604.1_5,-24.7
PB2015.5258.1_9,-27.7
PB2015.5258.1_8,-31.5
PB2015.14778.5_15,-28.2
PB2015.14778.5_14,-23.4
PB2015.12320.9_0,-14.6
PB2015.12320.9_1,-9.9
PB2015.2785.2_18,-17.4
PB2015.2785.2_19,-14.7
PB2015.2644.3_20,-6.3
PB2015.2644.3_21,-8.2
PB2015.2644.3_26,-10.1
PB2015.10489.6_10,-6.7
PB2015.2644.3_24,-9.7
PB2015.10489.6_12,-7.1
PB2015.2785.2_10,-11.0
PB2015.2785.2_11,-9.0
PB2015.2644.3_28,-13.2
PB2015.2785.2_13,-7.3
PB2015.2785.2_14,-11.9
PB2015.2785.2_15,-14.4
PB2015.1155.12_14,-22.6
PB2015.2785.2_17,-14.6
PB2015.7607.1_46,-21.4
PB2015.1728.1_0,-13.7
PB2015.11936.7_45,-11.4
PB2015.5108.5_101,-26.5
PB2015.6893.3_37,-32.6
PB2015.6893.3_36,-34.9
PB2015.6893.3_35,-29.9
PB2015.6893.3_34,-27.0
PB2015.6893.3_33,-24.9
PB2015.6893.3_32,-23.4
PB2015.7709.1_8,-10.5
PB2015.7709.1_9,-9.0
PB2015.7709.1_6,-15.2
PB2015.7709.1_7,-8.7
PB2015.7709.1_4,-20.3
PB2015.7709.1_5,-27.1
PB2015.7709.1_2,-30.0
PB2015.7709.1_3,-22.5
PB2015.7709.1_0,-27.4
PB2015.6893.3_38,-25.7
PB2015.995.1_7,-20.0
PB2015.995.1_6,-22.8
PB2015.995.1_5,-21.7
PB2015.995.1_4,-20.4
PB2015.995.1_3,-20.3
PB2015.16201.1_8,-29.0
PB2015.995.1_1,-27.7
PB2015.995.1_0,-19.7
PB2015.15192.5_12,-13.2
PB2015.15192.5_13,-14.6
PB2015.15192.5_10,-19.4
PB2015.15192.5_11,-14.3
PB2015.15192.5_16,-15.9
PB2015.15192.5_17,-19.8
PB2015.15192.5_14,-16.9
PB2015.15192.5_15,-15.5
PB2015.8608.1_44,-12.4
PB2015.8608.1_45,-9.9
PB2015.16201.1_4,-32.7
PB2015.14270.1_0,-27.6
PB2015.14270.1_1,-25.0
PB2015.14270.1_2,-18.9
PB2015.14270.1_3,-16.7
PB2015.14270.1_4,-17.0
PB2015.14270.1_5,-21.6
PB2015.14270.1_6,-18.0
PB2015.14270.1_7,-23.4
PB2015.14270.1_8,-22.6
PB2015.8608.1_40,-15.2
PB2015.9592.1_43,-18.0
PB2015.9592.1_42,-22.0
PB2015.9592.1_41,-28.9
PB2015.9592.1_40,-28.9
PB2015.1962.2_4,-25.4
PB2015.10639.2_35,-18.4
PB2015.1962.2_0,-20.4
PB2015.1962.2_1,-18.1
PB2015.1962.2_2,-23.8
PB2015.1962.2_3,-24.3
PB2015.6487.2_8,-14.5
PB2015.15032.2_1,-27.2
PB2015.12543.4_63,-12.1
PB2015.15233.2_9,-30.7
PB2015.15233.2_8,-20.6
PB2015.1155.12_11,-16.9
PB2015.12543.4_62,-9.4
PB2015.15233.2_3,-20.0
PB2015.15233.2_2,-18.4
PB2015.15233.2_1,-27.6
PB2015.15233.2_0,-33.6
PB2015.15233.2_7,-25.0
PB2015.15233.2_6,-23.5
PB2015.15233.2_5,-25.6
PB2015.15233.2_4,-20.2
PB2015.9612.4_12,-15.4
PB2015.13989.4_25,-7.6
PB2015.9612.4_10,-11.1
PB2015.9612.4_11,-4.8
PB2015.125.3_0,-31.6
PB2015.125.3_1,-29.7
PB2015.125.3_2,-21.0
PB2015.125.3_3,-7.7
PB2015.125.3_4,-5.7
PB2015.125.3_5,-14.7
PB2015.125.3_6,-15.4
PB2015.125.3_7,-24.9
PB2015.125.3_8,-35.0
PB2015.125.3_9,-36.2
PB2015.14640.2_2,-20.7
PB2015.5476.1_0,-24.3
PB2015.5476.1_3,-24.5
PB2015.14640.2_1,-17.3
PB2015.14640.2_6,-17.5
PB2015.14640.2_7,-14.9
PB2015.14640.2_4,-14.0
PB2015.5476.1_6,-27.6
PB2015.2745.2_2,-17.4
PB2015.7756.1_3,-37.0
PB2015.6270.3_0,-19.8
PB2015.7756.1_1,-34.8
PB2015.2745.2_4,-21.3
PB2015.13890.3_14,-37.0
PB2015.2695.3_75,-14.6
PB2015.299.3_10,-23.3
PB2015.299.3_11,-19.9
PB2015.9304.3_5,-25.5
PB2015.803.3_35,-17.5
PB2015.299.3_13,-16.7
PB2015.9436.1_6,-6.4
PB2015.16442.1_53,-35.0
PB2015.16442.1_52,-21.9
PB2015.16442.1_51,-27.0
PB2015.16442.1_50,-31.2
PB2015.16442.1_57,-22.7
PB2015.16442.1_56,-32.4
PB2015.16442.1_55,-31.7
PB2015.10687.1_11,-11.9
PB2015.4191.5_14,-14.3
PB2015.4191.5_15,-12.8
PB2015.4191.5_16,-16.1
PB2015.16442.1_58,-18.6
PB2015.4191.5_10,-28.3
PB2015.4191.5_11,-19.5
PB2015.4191.5_12,-18.0
PB2015.4191.5_13,-11.9
PB2015.11794.1_13,-19.6
PB2015.6516.2_18,-31.5
PB2015.6516.2_19,-27.2
PB2015.6516.2_16,-32.1
PB2015.6516.2_17,-33.0
PB2015.6516.2_14,-28.2
PB2015.6516.2_15,-37.0
PB2015.6516.2_12,-20.1
PB2015.6516.2_13,-26.7
PB2015.6516.2_10,-22.8
PB2015.6516.2_11,-23.9
PB2015.5485.1_10,-22.0
PB2015.1548.1_1,-6.4
PB2015.11065.2_15,-14.0
PB2015.3528.6_28,-16.0
PB2015.3528.6_27,-17.9
PB2015.3528.6_26,-19.0
PB2015.3528.6_25,-17.1
PB2015.3528.6_24,-16.6
PB2015.3528.6_23,-15.2
PB2015.3528.6_22,-13.0
PB2015.3528.6_21,-17.6
PB2015.3528.6_20,-11.4
PB2015.4471.2_29,-10.8
PB2015.4471.2_28,-14.4
PB2015.2625.7_22,-22.6
PB2015.4471.2_21,-19.9
PB2015.4471.2_20,-14.0
PB2015.4471.2_23,-17.4
PB2015.4471.2_22,-17.6
PB2015.4471.2_25,-15.8
PB2015.4471.2_24,-17.1
PB2015.4471.2_27,-8.4
PB2015.4471.2_26,-14.8
PB2015.7187.1_14,-28.3
PB2015.14710.1_9,-18.1
PB2015.14710.1_8,-17.3
PB2015.12760.2_9,-5.3
PB2015.12760.2_8,-4.3
PB2015.12760.2_7,-6.6
PB2015.12760.2_6,-16.5
PB2015.14710.1_1,-30.3
PB2015.14710.1_0,-30.5
PB2015.12760.2_3,-13.2
PB2015.12760.2_2,-19.1
PB2015.12760.2_1,-20.6
PB2015.14710.1_4,-28.4
PB2015.11685.1_17,-23.5
PB2015.15338.4_12,-13.5
PB2015.16786.1_2,-48.3
PB2015.16786.1_3,-29.2
PB2015.15338.4_17,-15.0
PB2015.11685.1_12,-20.9
PB2015.16786.1_6,-24.6
PB2015.11685.1_10,-23.1
PB2015.16786.1_8,-21.5
PB2015.16786.1_9,-34.1
PB2015.15338.4_19,-21.2
PB2015.15338.4_18,-21.4
PB2015.11685.1_19,-21.2
PB2015.15651.1_1,-29.4
PB2015.15651.1_2,-23.2
PB2015.5997.3_0,-26.2
PB2015.10082.13_18,-11.4
PB2015.11013.7_36,-21.4
PB2015.11013.7_37,-16.7
PB2015.11013.7_34,-23.8
PB2015.11013.7_35,-30.6
PB2015.11013.7_32,-13.1
PB2015.11013.7_33,-18.0
PB2015.11013.7_30,-14.9
PB2015.11013.7_31,-14.0
PB2015.11013.7_38,-11.9
PB2015.11013.7_39,-10.2
PB2015.1152.2_9,-11.2
PB2015.1152.2_8,-8.0
PB2015.10100.1_3,-25.0
PB2015.1152.2_1,-13.9
PB2015.1152.2_0,-12.1
PB2015.1152.2_3,-12.5
PB2015.1152.2_2,-11.1
PB2015.1152.2_5,-9.0
PB2015.1152.2_4,-11.3
PB2015.1152.2_7,-9.6
PB2015.1152.2_6,-9.3
PB2015.16845.1_0,-35.2
PB2015.16845.1_1,-36.7
PB2015.16845.1_2,-35.3
PB2015.8366.1_49,-40.1
PB2015.12314.3_9,-18.5
PB2015.12314.3_8,-21.5
PB2015.12314.3_3,-27.2
PB2015.12314.3_2,-22.2
PB2015.12314.3_1,-19.3
PB2015.12314.3_0,-22.6
PB2015.12314.3_7,-26.6
PB2015.12314.3_6,-28.5
PB2015.12314.3_5,-25.7
PB2015.12314.3_4,-39.6
PB2015.8852.2_3,-6.2
PB2015.8852.2_2,-9.2
PB2015.8852.2_1,-13.4
PB2015.14710.1_12,-15.7
PB2015.7487.1_42,-23.4
PB2015.4545.7_10,-14.8
PB2015.2238.3_49,-11.9
PB2015.11219.3_11,-31.8
PB2015.11219.3_12,-26.8
PB2015.8852.2_7,-11.3
PB2015.13079.1_22,-9.4
PB2015.4545.7_16,-11.2
PB2015.10935.1_12,-25.0
PB2015.2890.6_14,-23.5
PB2015.10935.1_13,-21.8
PB2015.9445.2_0,-24.2
PB2015.8595.1_2,-20.9
PB2015.9445.2_2,-19.7
PB2015.465.3_52,-10.1
PB2015.9445.2_4,-35.9
PB2015.9445.2_5,-31.9
PB2015.9445.2_6,-32.4
PB2015.465.3_56,-14.1
PB2015.9445.2_8,-36.3
PB2015.9445.2_9,-33.5
PB2015.14883.12_5,-20.2
PB2015.9532.2_8,-8.5
PB2015.4545.7_19,-15.4
PB2015.8852.2_8,-10.7
PB2015.10935.1_19,-18.8
PB2015.16057.2_44,-12.0
PB2015.6056.1_43,-11.6
PB2015.6056.1_42,-6.0
PB2015.6056.1_41,-4.9
PB2015.6056.1_40,-9.8
PB2015.6056.1_47,-11.1
PB2015.6056.1_46,-17.2
PB2015.6056.1_45,-11.8
PB2015.6056.1_44,-11.6
PB2015.11066.4_64,-4.8
PB2015.11066.4_65,-9.5
PB2015.6056.1_49,-19.0
PB2015.6056.1_48,-14.9
PB2015.11066.4_60,-15.5
PB2015.11066.4_61,-11.4
PB2015.11066.4_62,-8.8
PB2015.11066.4_63,-4.7
PB2015.13098.1_9,-22.2
PB2015.13098.1_8,-23.0
PB2015.15928.6_20,-12.9
PB2015.13098.1_1,-19.9
PB2015.13098.1_0,-19.5
PB2015.13098.1_3,-24.2
PB2015.13098.1_2,-19.2
PB2015.13098.1_5,-23.7
PB2015.13098.1_4,-24.1
PB2015.13098.1_7,-22.0
PB2015.13098.1_6,-19.6
PB2015.211.2_7,-13.4
PB2015.211.2_6,-17.2
PB2015.211.2_5,-25.9
PB2015.211.2_4,-26.8
PB2015.211.2_3,-29.2
PB2015.211.2_2,-34.8
PB2015.211.2_1,-28.7
PB2015.211.2_0,-31.2
PB2015.4545.7_18,-12.9
PB2015.211.2_9,-16.3
PB2015.211.2_8,-9.9
PB2015.3335.1_3,-23.7
PB2015.3335.1_2,-38.3
PB2015.3335.1_1,-35.7
PB2015.3335.1_0,-28.0
PB2015.3335.1_7,-21.3
PB2015.3335.1_6,-18.6
PB2015.3335.1_5,-19.4
PB2015.3335.1_4,-23.4
PB2015.16706.1_0,-24.3
PB2015.16706.1_1,-20.2
PB2015.3335.1_9,-21.7
PB2015.3335.1_8,-19.6
PB2015.15400.2_13,-21.0
PB2015.15400.2_12,-22.9
PB2015.15400.2_11,-29.7
PB2015.15400.2_10,-21.8
PB2015.15400.2_17,-16.3
PB2015.15400.2_16,-10.4
PB2015.15400.2_15,-12.0
PB2015.15400.2_14,-16.2
PB2015.15400.2_19,-9.1
PB2015.15400.2_18,-16.6
PB2015.5770.3_20,-20.5
PB2015.1088.10_19,-11.3
PB2015.1088.10_18,-5.6
PB2015.1088.10_11,-7.2
PB2015.1088.10_10,-11.8
PB2015.1088.10_13,-4.8
PB2015.1088.10_12,-4.5
PB2015.1088.10_15,-5.7
PB2015.1088.10_14,-6.9
PB2015.1088.10_17,-11.4
PB2015.1088.10_16,-10.9
PB2015.15586.4_2,-25.0
PB2015.15586.4_3,-30.8
PB2015.15586.4_0,-32.9
PB2015.15586.4_1,-30.5
PB2015.15586.4_6,-31.2
PB2015.659.2_9,-20.2
PB2015.15586.4_4,-31.1
PB2015.15586.4_5,-23.9
PB2015.659.2_7,-22.8
PB2015.5145.5_7,-18.4
PB2015.13782.1_31,-20.4
PB2015.2912.4_10,-8.9
PB2015.5145.5_4,-19.0
PB2015.9036.1_0,-19.1
PB2015.6270.3_4,-21.0
PB2015.5145.5_5,-24.1
PB2015.9036.1_3,-21.7
PB2015.5145.5_2,-30.0
PB2015.9036.1_2,-22.5
PB2015.659.2_2,-16.4
PB2015.5145.5_0,-29.5
PB2015.2755.4_9,-22.0
PB2015.2755.4_8,-16.6
PB2015.2755.4_7,-23.6
PB2015.2755.4_6,-27.6
PB2015.2755.4_5,-26.9
PB2015.2755.4_4,-26.9
PB2015.2755.4_3,-30.1
PB2015.2755.4_2,-29.2
PB2015.2755.4_1,-29.8
PB2015.2755.4_0,-24.6
PB2015.13562.3_48,-12.3
PB2015.13562.3_49,-19.0
PB2015.13562.3_46,-16.1
PB2015.13562.3_47,-21.3
PB2015.13562.3_44,-16.1
PB2015.13562.3_45,-14.5
PB2015.13562.3_42,-12.5
PB2015.13562.3_43,-13.0
PB2015.13562.3_40,-14.2
PB2015.13562.3_41,-13.8
PB2015.13503.1_11,-17.0
PB2015.15195.1_3,-18.8
PB2015.15195.1_2,-15.1
PB2015.15195.1_1,-18.6
PB2015.15195.1_0,-18.4
PB2015.13746.2_1,-16.3
PB2015.15531.4_4,-26.0
PB2015.14026.2_25,-18.6
PB2015.6828.1_9,-24.9
PB2015.15531.4_5,-29.2
PB2015.15531.4_6,-30.1
PB2015.759.2_5,-15.5
PB2015.15531.4_0,-18.9
PB2015.2238.3_45,-7.9
PB2015.8108.2_2,-34.0
PB2015.3530.3_2,-25.7
PB2015.3530.3_3,-35.6
PB2015.3530.3_0,-29.8
PB2015.3530.3_1,-32.4
PB2015.15531.4_2,-22.9
PB2015.5108.5_100,-18.5
PB2015.14175.1_4,-33.8
PB2015.8108.2_0,-25.1
PB2015.14175.1_2,-29.3
PB2015.14175.1_3,-28.1
PB2015.14175.1_0,-28.2
PB2015.14175.1_1,-35.5
PB2015.543.1_83,-15.1
PB2015.543.1_82,-15.5
PB2015.543.1_81,-25.7
PB2015.543.1_80,-21.1
PB2015.543.1_87,-33.7
PB2015.543.1_86,-29.8
PB2015.543.1_85,-23.2
PB2015.543.1_84,-20.3
PB2015.543.1_89,-14.2
PB2015.8254.17_11,-12.5
